q1,q2,q3,q4,q5,q6,px_n,py_n,pz_n
-3.7713159285613616,0.09378884569353407,-4.935354406425504,-28.792004688287022,28.417309363818493,-19.37153038261528,0.5,0.5,1.0
5.261649222355883,6.49124849901847,4.52512570608612,-25.40349252398341,8.393151138721757,-1.4848739554404329,0.5,0.5,1.0
-3.67057406856887,-0.21065643634431686,-4.54218277018908,-30.86953235736835,29.89168114456108,-20.701177583278376,0.5,0.5,1.0
5.159555102445874,6.305872157444737,4.900099056280908,-26.650928706803782,5.278039587484828,-1.323637121804293,0.5,0.5,1.0
-3.7660363434816135,-0.1501779699642721,-4.509470425944346,-31.804733931556157,28.614435404623592,-21.337298165180954,0.5,0.5,1.0
5.166689644172765,6.200291740906038,4.905496583781769,-27.496052435560724,5.216480000008874,-0.7278255423391597,0.5,0.5,1.0
-3.6117832253583306,0.0908704544915149,-4.775734256880476,-33.87005786571789,30.523559996035992,-22.837354560206506,0.5,0.5,1.0
2.6870952649071285,7.867042217430344,4.484003217400394,-25.103787740057975,7.014021132329124,2.141445666022001,0.5,0.5,1.0
-1.12779795842112,-1.3436396441958325,-4.605255843536468,-33.19676748735528,30.538755211682965,-23.748094865773385,0.5,0.5,1.0
2.521961509170431,7.6827655961013575,4.913321752950907,-27.280985176664856,9.134258845736193,5.30734621995306,0.5,0.5,1.0
-1.118028851288964,-1.2658259591492258,-4.830304020923282,-34.02468654048623,30.42576547126008,-26.20028274149897,0.5,0.5,1.0
5.290277027643839,6.1765764327024275,4.833388749321707,-28.785400187800278,8.74865775904132,9.175989142777428,0.5,0.5,1.0
-0.9941683335911421,-1.2760532507918785,-4.874762309993389,-34.18517418812185,29.01049936351675,-29.18247719432904,0.5,0.5,1.0
-38.75348619242526,74.1047210216462,70.44395223825946,40.79061200943962,79.98226026966368,116.57351560174538,0.5,0.5,1.0
-1.134350371014049,-1.293435207519426,-4.714827126730863,-33.668529763508246,30.599633152326042,-28.55857262328402,0.5,0.5,1.0
-38.768559515330395,74.12461524201171,70.46636261535411,41.014510835696406,80.1810575502756,119.10081585584697,0.5,0.5,1.0
-1.0599176837692772,-1.268449494389885,-4.802187031376301,-33.75783879418893,29.788649555856377,-26.82253528700126,0.5,0.5,1.0
-38.72385123371283,73.9717185247719,70.51710292769329,39.86633249807441,79.68858043847185,121.16151003251343,0.5,0.5,1.0
-1.161746088493695,-1.2807491104478506,-4.842620204115369,-34.59167525480196,31.228696516344947,-25.963387691502113,0.5,0.5,1.0
-38.784935187027166,74.01837907336372,70.4846041096385,40.16593941461093,80.35713135369132,119.46652081131333,0.5,0.5,1.0
-1.018060575967701,-1.26720402654525,-4.903869825910156,-34.21105821487044,29.337848523561142,-26.847352124953016,0.5,0.5,1.0
-38.737756087109446,74.12614134814164,70.60004170876361,41.65543851660948,79.83308446002822,117.73774061357665,0.5,0.5,1.0
-1.0333880812503728,-1.4067638584548452,-4.53670199722811,-32.71471991522307,29.4922748397885,-27.753366314510767,0.5,0.5,1.0
-38.68617873168409,73.83062867806717,70.88912236475846,43.8226738228616,79.2023178618282,118.64743727118966,0.5,0.5,1.0
-1.0910367960266045,-1.3462523058850477,-4.935958919724101,-35.03390886848947,30.122434515564954,-26.652288235364193,0.5,0.5,1.0
-38.7980715606167,74.1331619822087,70.57728552924226,41.49475220092552,80.44367534214143,116.8819368062328,0.5,0.5,1.0
-1.0706753105971576,-1.3742773274797768,-4.562908878340516,-32.88338656584188,29.883541837139198,-27.544269290940164,0.5,0.5,1.0
-35.123878230464165,76.70542918618075,74.06575367850122,41.838269553101284,79.71208701919461,111.96597195628769,0.5,0.5,1.0
-1.0818542440196457,-1.568238151094561,-4.651779740772106,-30.289053265686416,30.045979152226497,-25.936692169726644,0.5,0.5,1.0
-35.09824594891196,76.90966041062548,73.90597367667067,43.25850017728806,79.94030132076763,110.11936771960298,0.5,0.5,1.0
-1.1029444154069692,-1.472948240499622,-4.467973300550081,-32.30454835568877,30.24345734235778,-26.677410783982864,0.5,0.5,1.0
-35.06479212539217,76.85453475542903,73.6059931741532,46.08682797429658,80.30224115558461,109.22618929144525,0.5,0.5,1.0
-1.0358572499253147,-1.3568723896065316,-4.943289133282457,-28.807832897162736,29.527660618235256,-27.757700223319066,0.5,0.5,1.0
-35.16333936891294,76.73390112721458,74.05679594733525,48.138054332168714,79.1518706241714,109.25761926127934,0.5,0.5,1.0
-1.0424093840172712,-1.2853856494354048,-4.94790663181496,-29.259851304342106,26.90581772571988,-28.494070223051736,0.5,0.5,1.0
-35.0066324108778,76.7366521707301,73.75821609410809,46.71307367759918,81.03486221144232,108.40239426798756,0.5,0.5,1.0
-1.0140294928620215,-1.507134256715564,-4.775126848071102,-30.752451353260795,27.248298910428442,-30.29913052328733,0.5,0.5,1.0
-35.12738595901909,76.72131301745108,74.06479782585761,48.246784106518376,79.66531571454112,108.16511692518456,0.5,0.5,1.0
-3.7155858154240446,0.030416162724362206,-4.9330445215813725,-29.850806366013995,27.133514002861798,-30.374175908787738,0.5,0.5,1.0
-35.103843043230825,76.91765166313844,73.89266186659628,48.562616185571116,77.1815757334431,107.80994032135406,0.5,0.5,1.0
-3.659782067228406,-0.08661690548836627,-4.475122880590928,-27.061091053204475,26.553450731343062,-30.349615148875827,0.5,0.5,1.0
-35.15944585155869,76.78102904454849,73.72312570825845,51.984825822734265,77.85494089432244,106.85973675663492,0.5,0.5,1.0
-3.579091469482345,-0.12667163388768538,-4.469605066596051,-26.218366243353895,24.913722896109753,-31.08354039395733,0.5,0.5,1.0
-35.04810175665558,76.73520205583381,73.75591005894537,52.125979957971474,76.5527743597964,104.29335749441823,0.5,0.5,1.0
-3.6149175465773884,-0.16634489776915418,-4.692860454400247,-23.845497141834148,24.24908520638379,-30.671230681996267,0.5,0.5,1.0
-35.051430945915996,76.79974952713717,74.01729529513766,54.13481454980035,76.61378763327696,104.93366048320195,0.5,0.5,1.0
-3.6367412441768234,-0.03984903057694893,-4.872463379317998,-23.892710057623745,26.264417574861778,-28.28077411038069,0.5,0.5,1.0
-35.12760422004671,76.69712557495102,74.055693598746,53.33293264260637,77.3938964825708,104.26852230262182,0.5,0.5,1.0
-3.745746789351713,-0.17404437070000572,-4.515060440065612,-25.880886210471942,27.529168369453703,-25.70803337750496,0.5,0.5,1.0
-35.102703439426264,76.97933498329058,73.58228665065998,50.4229002497369,77.1370744239657,104.59327632726254,0.5,0.5,1.0
-3.762358183807124,-0.029090971549067215,-4.8672327540799545,-23.766666247196294,27.825843396549512,-25.623388339753284,0.5,0.5,1.0
-35.02750875261256,76.97732553188197,73.581547466636,50.40492837662487,76.37180353323457,106.71875770661308,0.5,0.5,1.0
-3.57859105872927,-0.07056454462559845,-4.819546110196194,-23.606327201977486,25.309198151732,-23.613940158775392,0.5,0.5,1.0
-35.11098862482063,76.88759939404063,73.59454098048627,51.14250299548129,77.20860419396323,103.76450416066596,0.5,0.5,1.0
-1.1620405875970103,-1.2812706939084866,-4.812397867878435,-22.0942752315986,25.340283843361473,-24.720932825311035,0.5,0.5,1.0
-32.45573400443296,75.3025918112814,73.87832021829753,52.47666030108853,77.26489247342698,104.51457764729514,0.5,0.5,1.0
-3.6139095954983422,0.05202336296456155,-4.9182445444212135,-23.14978963632993,26.043839257038655,-24.611121483972116,0.5,0.5,1.0
-32.46663934619183,75.32047762077204,74.06606120872551,53.46936137366207,77.19117791690847,101.06027024360064,0.5,0.5,1.0
-3.593399542379088,-0.1565162214820947,-4.4594444960202555,-26.416356703602382,25.745305380517234,-25.081534862379673,0.5,0.5,1.0
-32.414997282792676,75.53797058203459,73.60213821259646,50.85103235381921,77.82318109498408,100.90245861395572,0.5,0.5,1.0
-3.6814687924007945,0.04208518593125237,-4.609408628449552,-26.78025710286903,23.509538696045404,-24.34638888456604,0.5,0.5,1.0
-32.57656354468518,75.34634711937119,73.98555215097299,53.52502255815801,75.8380892004058,101.34931839281384,0.5,0.5,1.0
-3.6859571516047827,-0.10043428609088507,-4.4692426258212725,-25.88376907833057,23.425923466877027,-22.16830847483109,0.5,0.5,1.0
-32.397325483837484,75.35224016959982,73.77648181644388,52.77061941528405,78.95471199336203,101.76788435518033,0.5,0.5,1.0
-3.7382272349519448,-0.078798238805321,-4.817069010507228,-23.390182870802814,22.862915073982485,-20.513003753148798,0.5,0.5,1.0
-32.50512067826218,75.29858377591856,74.01151427662975,53.05610464170633,76.74719428401554,103.78897087879199,0.5,0.5,1.0
-3.587781113188031,-0.19959417959484682,-4.615730162227824,-24.387647053954993,24.682689463165786,-19.517727194165456,0.5,0.5,1.0
-32.57254738123751,75.40528927706032,74.0068132046123,54.10081755708096,75.90320608996157,104.32772615174314,0.5,0.5,1.0
-3.5770599561166683,-0.20274555585817178,-4.490112620852271,-25.486388568314183,25.060859522309723,-19.059713713148653,0.5,0.5,1.0
-32.53103652051167,75.38178828456023,73.72045621431624,52.94955705898999,74.27710096672492,103.96474402542354,0.5,0.5,1.0
-3.7558717231039505,-0.13990951347512354,-4.49612856583372,-25.58157063521566,22.60270812371779,-18.691328694547877,0.5,0.5,1.0
-32.57257216632752,75.35818114323533,73.80689327718251,52.57755666897289,75.88598195269944,102.8929178165926,0.5,0.5,1.0
-3.6204793355126488,-0.19990458866993355,-4.612043507991043,-25.138507024274748,19.811416506394156,-17.099114616395283,0.5,0.5,1.0
-32.40223492089751,75.31266139607516,74.0502463247536,53.62660150056727,77.99706325481391,103.30417667700551,0.5,0.5,1.0
-3.5829934830176127,-0.14329058942520406,-4.46337376386697,-26.015474920453737,18.503663255575653,-18.800043200094034,0.5,0.5,1.0
-28.827573889216694,70.67487290280704,67.5408644124003,49.921034087820146,73.55995033171233,95.28433085620671,0.5,0.5,1.0
-1.1557356515922266,-1.2877136557256663,-4.865708705642223,-22.521223405009383,19.25396212480035,-17.630646238394785,0.5,0.5,1.0
-28.731072573964248,70.46346461432357,67.45320319241131,52.94608068312464,74.6163839388843,96.61863904165897,0.5,0.5,1.0
-1.1205532753022271,0.2319725894159905,-1.7442520333419613,-19.354543289859702,19.920968374580955,-18.73261512633678,0.5,0.5,1.0
-26.24205736808091,69.16287907970944,67.71392658399466,54.27435170427621,76.553124850876,98.2175646512006,0.5,0.5,1.0
-0.9827442077609063,0.1011289944189236,-1.4918490975964347,-20.297493920394075,21.59004057440859,-17.69889819137378,0.5,0.5,1.0
-22.490059763036502,70.53947801700308,67.71237244889109,54.25472139075829,76.66400741760546,96.28537919574424,0.5,0.5,1.0
-1.0679927705811398,0.18924638350460812,-1.8190894538204485,-18.661099182032256,20.472960780522,-19.029591659741286,0.5,0.5,1.0
-22.51712379485374,70.61575286956173,67.30002394228697,57.322838097646624,76.93830298014758,96.22179323198719,0.5,0.5,1.0
-1.0065059091915471,0.1820017245427263,-1.631786851401793,-18.972181930674463,22.838478762353038,-18.036615558449565,0.5,0.5,1.0
-22.55652821970537,70.51561047325599,67.74935820638107,54.108342095328716,77.3784088826968,95.39925722586017,0.5,0.5,1.0
-1.0472890710441811,-0.061923281284681386,-1.6054389283454302,-15.913291566636756,23.337818572113942,-17.87968165189385,0.5,0.5,1.0
-22.47720123873278,70.4026434828843,67.73487619895799,53.20965575766819,76.53609255641665,93.14722248991714,0.5,0.5,1.0
-1.0781662963084235,-0.033690150444842415,-1.3406815322440389,-15.350894321767912,20.36224767502891,-18.274551590721767,0.5,0.5,1.0
-22.50344914604742,70.72678182663464,67.35774453050949,56.083949691086374,76.81205814345185,92.41689148104156,0.5,0.5,1.0
